PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,label
29313064,Genetic Diversity of Bartonella spp. in Wild Mammals and Ectoparasites in Brazilian Pantanal,"de Sousa KCM, do Amaral RB, Herrera HM, Santos FM, Macedo GC, de Andrade Pinto PCE, Barros-Battesti DM, Machado RZ, André MR.",Microb Ecol. 2018 Aug;76(2):544-554. doi: 10.1007/s00248-017-1138-0. Epub 2018 Jan 8.,de Sousa KCM,Microb Ecol,2018,10/1/2018,,,10.1007/s00248-017-1138-0,FtsZ
37162334,Binary or Nonbinary Fission? Reproductive Mode of a Predatory Bacterium Depends on Prey Size,"Pląskowska K, Makowski Ł, Strzałka A, Zakrzewska-Czerwińska J.",mBio. 2023 May 10:e0077223. doi: 10.1128/mbio.00772-23. Online ahead of print.,Pląskowska K,mBio,2023,10/5/2023,,,10.1128/mbio.00772-23,FtsZ
29985348,Fluorescence Live-cell Imaging of the Complete Vegetative Cell Cycle of the Slow-growing Social Bacterium Myxococcus xanthus,"Schumacher D, Søgaard-Andersen L.",J Vis Exp. 2018 Jun 20;(136):57860. doi: 10.3791/57860.,Schumacher D,J Vis Exp,2018,10/7/2018,PMC6101962,,10.3791/57860,FtsZ
32709907,The evolutionary trajectories of P. aeruginosa in biofilm and planktonic growth modes exposed to ciprofloxacin: beyond selection of antibiotic resistance,"Ahmed MN, Abdelsamad A, Wassermann T, Porse A, Becker J, Sommer MOA, Høiby N, Ciofu O.",NPJ Biofilms Microbiomes. 2020 Jul 24;6(1):28. doi: 10.1038/s41522-020-00138-8.,Ahmed MN,NPJ Biofilms Microbiomes,2020,26/7/2020,PMC7381665,,10.1038/s41522-020-00138-8,FtsZ
31139822,Identification of novel genes that promote persister formation by repressing transcription and cell division in Pseudomonas aeruginosa,"Long Y, Fu W, Li S, Ren H, Li M, Liu C, Zhang B, Xia Y, Fan Z, Xu C, Liu J, Jin Y, Bai F, Cheng Z, Liu X, Jin S, Wu W.",J Antimicrob Chemother. 2019 Sep 1;74(9):2575-2587. doi: 10.1093/jac/dkz214.,Long Y,J Antimicrob Chemother,2019,30/5/2019,,,10.1093/jac/dkz214,FtsZ
34880885,Residue 49 of AtMinD1 Plays a Key Role in the Guidance of Chloroplast Division by Regulating the ARC6-AtMinD1 Interaction,"Zhang Y, Zhang X, Cui H, Ma X, Hu G, Wei J, He Y, Hu Y.",Front Plant Sci. 2021 Nov 22;12:752790. doi: 10.3389/fpls.2021.752790. eCollection 2021.,Zhang Y,Front Plant Sci,2021,9/12/2021,PMC8646090,,10.3389/fpls.2021.752790,FtsZ
33004977,Validation of stable reference genes in Staphylococcus aureus to study gene expression under photodynamic treatment: a case study of SEB virulence factor analysis,"Ogonowska P, Nakonieczna J.",Sci Rep. 2020 Oct 1;10(1):16354. doi: 10.1038/s41598-020-73409-1.,Ogonowska P,Sci Rep,2020,2/10/2020,PMC7530716,,10.1038/s41598-020-73409-1,FtsZ
37191556,The Unique N-Terminal Domain of Chlamydial Bactofilin Mediates Its Membrane Localization and Ring-Forming Properties,"Lee J, Cox JV, Ouellette SP.",J Bacteriol. 2023 May 16:e0009223. doi: 10.1128/jb.00092-23. Online ahead of print.,Lee J,J Bacteriol,2023,16/5/2023,,,10.1128/jb.00092-23,FtsZ
33227996,Intra- and Inter-Host Assessment of Bartonella Diversity with Focus on Non-Hematophagous Bats and Associated Ectoparasites from Brazil,"Ikeda P, Marinho Torres J, Perles L, Lourenço EC, Herrera HM, de Oliveira CE, Zacarias Machado R, André MR.",Microorganisms. 2020 Nov 19;8(11):1822. doi: 10.3390/microorganisms8111822.,Ikeda P,Microorganisms,2020,24/11/2020,PMC7699196,,10.3390/microorganisms8111822,FtsZ
29885061,A cell length-dependent transition in MinD-dynamics promotes a switch in division-site placement and preservation of proliferating elongated Vibrio parahaemolyticus swarmer cells,"Muraleedharan S, Freitas C, Mann P, Glatter T, Ringgaard S.",Mol Microbiol. 2018 Aug;109(3):365-384. doi: 10.1111/mmi.13996.,Muraleedharan S,Mol Microbiol,2018,10/6/2018,,,10.1111/mmi.13996,FtsZ
31133994,Isolation and Pathogenic Characterization of Vibrio bivalvicida Associated With a Massive Larval Mortality Event in a Commercial Hatchery of Scallop Argopecten purpuratus in Chile,"Rojas R, Miranda CD, Romero J, Barja JL, Dubert J.",Front Microbiol. 2019 May 10;10:855. doi: 10.3389/fmicb.2019.00855. eCollection 2019.,Rojas R,Front Microbiol,2019,29/5/2019,PMC6524457,,10.3389/fmicb.2019.00855,FtsZ
31619523,Prosthetic Valve Endocarditis with Bartonella washoensis in a Human European Patient and Its Detection in Red Squirrels (Sciurus vulgaris),"von Loewenich FD, Seckert C, Dauber E, Kik MJL, de Vries A, Sprong H, Buschmann K, Aardema ML, Brandstetter M.",J Clin Microbiol. 2019 Dec 23;58(1):e01404-19. doi: 10.1128/JCM.01404-19. Print 2019 Dec 23.,von Loewenich FD,J Clin Microbiol,2019,18/10/2019,PMC6935924,,10.1128/JCM.01404-19,FtsZ
33947758,The Chaperonin GroESL Facilitates Caulobacter crescentus Cell Division by Supporting the Functions of the Z-Ring Regulators FtsA and FzlA,"Schroeder K, Heinrich K, Neuwirth I, Jonas K.",mBio. 2021 May 4;12(3):e03564-20. doi: 10.1128/mBio.03564-20.,Schroeder K,mBio,2021,5/5/2021,PMC8262945,,10.1128/mBio.03564-20,FtsZ
30668658,Wolbachia (Alphaproteobacteria: Rickettsiales) Infections in Isolated Aphid Populations from Oceanic Islands of the Azores Archipelago: Revisiting the Supergroups M and N,"Moreira M, Aguiar AMF, Bourtzis K, Latorre A, Khadem M.",Environ Entomol. 2019 Apr 3;48(2):326-334. doi: 10.1093/ee/nvy189.,Moreira M,Environ Entomol,2019,23/1/2019,,,10.1093/ee/nvy189,FtsZ
31518377,"The ClpX chaperone controls autolytic splitting of Staphylococcus aureus daughter cells, but is bypassed by β-lactam antibiotics or inhibitors of WTA biosynthesis","Jensen C, Bæk KT, Gallay C, Thalsø-Madsen I, Xu L, Jousselin A, Ruiz Torrubia F, Paulander W, Pereira AR, Veening JW, Pinho MG, Frees D.",PLoS Pathog. 2019 Sep 13;15(9):e1008044. doi: 10.1371/journal.ppat.1008044. eCollection 2019 Sep.,Jensen C,PLoS Pathog,2019,14/9/2019,PMC6760813,,10.1371/journal.ppat.1008044,FtsZ
32649185,Synthesis and Docking Study of N-(Cinnamoyl)-N'-(substituted)acryloyl Hydrazide Derivatives Containing Pyridinium Moieties as a Novel Class of Filamentous Temperature-Sensitive Protein Z Inhibitors against the Intractable Xanthomonas oryzae pv. oryzae Infections in Rice,"Zhou X, Feng YM, Qi PY, Shao WB, Wu ZB, Liu LW, Wang Y, Ma HD, Wang PY, Li Z, Yang S.",J Agric Food Chem. 2020 Aug 5;68(31):8132-8142. doi: 10.1021/acs.jafc.0c01565. Epub 2020 Jul 22.,Zhou X,J Agric Food Chem,2020,11/7/2020,,,10.1021/acs.jafc.0c01565,FtsZ
30842445,Prevention of EloR/KhpA heterodimerization by introduction of site-specific amino acid substitutions renders the essential elongasome protein PBP2b redundant in Streptococcus pneumoniae,"Winther AR, Kjos M, Stamsås GA, Håvarstein LS, Straume D.",Sci Rep. 2019 Mar 6;9(1):3681. doi: 10.1038/s41598-018-38386-6.,Winther AR,Sci Rep,2019,8/3/2019,PMC6403258,,10.1038/s41598-018-38386-6,FtsZ
36774691,"Biogenic synthesis, molecular docking, biomedical and environmental applications of multifunctional CuO nanoparticles mediated Phragmites australis","Kocabas BB, Attar A, Yuka SA, Yapaoz MA.",Bioorg Chem. 2023 Apr;133:106414. doi: 10.1016/j.bioorg.2023.106414. Epub 2023 Feb 9.,Kocabas BB,Bioorg Chem,2023,12/2/2023,,,10.1016/j.bioorg.2023.106414,FtsZ
34276634,Identification of a Genetically Linked but Functionally Independent Two-Component System Important for Cell Division of the Rice Pathogen Burkholderia glumae,"Marunga J, Goo E, Kang Y, Hwang I.",Front Microbiol. 2021 Jul 1;12:700333. doi: 10.3389/fmicb.2021.700333. eCollection 2021.,Marunga J,Front Microbiol,2021,19/7/2021,PMC8281045,,10.3389/fmicb.2021.700333,FtsZ
37250038,Nucleotide-dependent activities of FtsA regulate the early establishment of a functional divisome during the Escherichia coli cell cycle,"Morrison JJ, Ferreira CN, Siler EM, Nelson K, Trebino CE, Piraino B, Camberg JL.",Front Microbiol. 2023 May 12;14:1171376. doi: 10.3389/fmicb.2023.1171376. eCollection 2023.,Morrison JJ,Front Microbiol,2023,30/5/2023,PMC10213515,,10.3389/fmicb.2023.1171376,FtsZ
30792700,"Escherichia coli CrfC Protein, a Nucleoid Partition Factor, Localizes to Nucleoid Poles via the Activities of Specific Nucleoid-Associated Proteins","Taniguchi S, Kasho K, Ozaki S, Katayama T.",Front Microbiol. 2019 Feb 7;10:72. doi: 10.3389/fmicb.2019.00072. eCollection 2019.,Taniguchi S,Front Microbiol,2019,23/2/2019,PMC6374313,,10.3389/fmicb.2019.00072,FtsZ
37014250,"FtsE, the Nucleotide Binding Domain of the ABC Transporter Homolog FtsEX, Regulates Septal PG Synthesis in E. coli","Mallik S, Dodia H, Ghosh A, Srinivasan R, Good L, Raghav SK, Beuria TK.",Microbiol Spectr. 2023 Apr 4:e0286322. doi: 10.1128/spectrum.02863-22. Online ahead of print.,Mallik S,Microbiol Spectr,2023,4/4/2023,,,10.1128/spectrum.02863-22,FtsZ
37266021,Enabling deep-space experimentations on cyanobacteria by monitoring cell division resumption in dried Chroococcidiopsis sp. 029 with accumulated DNA damage,"Fagliarone C, Mosca C, Di Stefano G, Leuko S, Moeller R, Rabbow E, Rettberg P, Billi D.",Front Microbiol. 2023 May 17;14:1150224. doi: 10.3389/fmicb.2023.1150224. eCollection 2023.,Fagliarone C,Front Microbiol,2023,2/6/2023,PMC10229888,,10.3389/fmicb.2023.1150224,FtsZ
36683448,Reconstitution and expression of mcy gene cluster in the model cyanobacterium Synechococcus 7942 reveals a role of MC-LR in cell division,"Zheng Y, Xue C, Chen H, Jia A, Zhao L, Zhang J, Zhang L, Wang Q.",New Phytol. 2023 May;238(3):1101-1114. doi: 10.1111/nph.18766. Epub 2023 Feb 14.,Zheng Y,New Phytol,2023,23/1/2023,,,10.1111/nph.18766,FtsZ
30290265,"Role of cell division protein divIVA in Enterococcus faecalis pathogenesis, biofilm and drug resistance: A future perspective by in silico approaches","Sharma D, Khan AU.",Microb Pathog. 2018 Dec;125:361-365. doi: 10.1016/j.micpath.2018.10.001. Epub 2018 Oct 2.,Sharma D,Microb Pathog,2018,6/10/2018,,,10.1016/j.micpath.2018.10.001,FtsZ
36836896,Pan-Genomics of Escherichia albertii for Antibiotic Resistance Profiling in Different Genome Fractions and Natural Product Mediated Intervention: In Silico Approach,"Jalal K, Khan K, Hayat A, Alnasser SM, Meshal A, Basharat Z.",Life (Basel). 2023 Feb 15;13(2):541. doi: 10.3390/life13020541.,Jalal K,Life (Basel),2023,25/2/2023,PMC9962377,,10.3390/life13020541,FtsZ
37209207,Efficient and precise control of gene expression in Geobacter sulfurreducens through new genetic elements and tools for pollutant conversion,"Liu JQ, Min D, He RL, Cheng ZH, Wu J, Liu DF.",Biotechnol Bioeng. 2023 May 20. doi: 10.1002/bit.28433. Online ahead of print.,Liu JQ,Biotechnol Bioeng,2023,20/5/2023,,,10.1002/bit.28433,FtsZ
36726573,Bacillus subtilis forms twisted cells with cell wall integrity defects upon removal of the molecular chaperones DnaK and trigger factor,"Matavacas J, Hallgren J, von Wachenfeldt C.",Front Microbiol. 2023 Jan 16;13:988768. doi: 10.3389/fmicb.2022.988768. eCollection 2022.,Matavacas J,Front Microbiol,2023,2/2/2023,PMC9886141,,10.3389/fmicb.2022.988768,FtsZ
30526497,Adaptation mechanism and tolerance of Rhodopseudomonas palustris PSB-S under pyrazosulfuron-ethyl stress,"Luo XW, Zhang DY, Zhu TH, Zhou XG, Peng J, Zhang SB, Liu Y.",BMC Microbiol. 2018 Dec 7;18(1):207. doi: 10.1186/s12866-018-1361-y.,Luo XW,BMC Microbiol,2018,12/12/2018,PMC6286529,,10.1186/s12866-018-1361-y,FtsZ
34977598,Super-resolution confocal cryo-CLEM with cryo-FIB milling for in situ imaging of Deinococcus radiodurans,"Sexton DL, Burgold S, Schertel A, Tocheva EI.",Curr Res Struct Biol. 2021 Dec 13;4:1-9. doi: 10.1016/j.crstbi.2021.12.001. eCollection 2022.,Sexton DL,Curr Res Struct Biol,2021,3/1/2022,PMC8688812,,10.1016/j.crstbi.2021.12.001,FtsZ
32406895,Reversible membrane deformations by straight DNA origami filaments,"Franquelim HG, Dietz H, Schwille P.",Soft Matter. 2021 Jan 22;17(2):276-287. doi: 10.1039/d0sm00150c.,Franquelim HG,Soft Matter,2021,15/5/2020,,,10.1039/d0sm00150c,FtsZ
30930874,Physiological and Microscopic Characterization of Cyclic-di-GMP-Mediated Autoaggregation in Erwinia amylovora,"Kharadi RR, Sundin GW.",Front Microbiol. 2019 Mar 12;10:468. doi: 10.3389/fmicb.2019.00468. eCollection 2019.,Kharadi RR,Front Microbiol,2019,2/4/2019,PMC6423407,,10.3389/fmicb.2019.00468,FtsZ
29885047,"In long bacterial cells, the Min system can act off-center","MacCready JS, Vecchiarelli AG.",Mol Microbiol. 2018 Aug;109(3):268-272. doi: 10.1111/mmi.13995.,MacCready JS,Mol Microbiol,2018,10/6/2018,,,10.1111/mmi.13995,FtsZ
31664808,Carbohydrate-Coated Gold-Silver Nanoparticles for Efficient Elimination of Multidrug Resistant Bacteria and in Vivo Wound Healing,"Kumar S, Majhi RK, Singh A, Mishra M, Tiwari A, Chawla S, Guha P, Satpati B, Mohapatra H, Goswami L, Goswami C.",ACS Appl Mater Interfaces. 2019 Nov 20;11(46):42998-43017. doi: 10.1021/acsami.9b17086. Epub 2019 Nov 11.,Kumar S,ACS Appl Mater Interfaces,2019,31/10/2019,,,10.1021/acsami.9b17086,FtsZ
37162900,Identification of FacZ as a division site placement factor in Staphylococcus aureus,"Bartlett TM, Sisley TA, Mychack A, Walker S, Baker RW, Rudner DZ, Bernhardt TG.",bioRxiv. 2023 Apr 24:2023.04.24.538170. doi: 10.1101/2023.04.24.538170. Preprint.,Bartlett TM,bioRxiv,2023,10/5/2023,PMC10168275,,10.1101/2023.04.24.538170,FtsZ
32779779,A new method for protein characterization and classification using geometrical features for 3D face analysis: An example of tubulin structures,"Di Grazia L, Aminpour M, Vezzetti E, Rezania V, Marcolin F, Tuszynski JA.",Proteins. 2020 Aug 11:e25993. doi: 10.1002/prot.25993. Online ahead of print.,Di Grazia L,Proteins,2020,12/8/2020,,,10.1002/prot.25993,FtsZ
32424210,Regulation of peptidoglycan synthesis and remodelling,"Egan AJF, Errington J, Vollmer W.",Nat Rev Microbiol. 2020 Aug;18(8):446-460. doi: 10.1038/s41579-020-0366-3. Epub 2020 May 18.,Egan AJF,Nat Rev Microbiol,2020,20/5/2020,,,10.1038/s41579-020-0366-3,FtsZ
30543779,Septins Recognize and Entrap Dividing Bacterial Cells for Delivery to Lysosomes,"Krokowski S, Lobato-Márquez D, Chastanet A, Pereira PM, Angelis D, Galea D, Larrouy-Maumus G, Henriques R, Spiliotis ET, Carballido-López R, Mostowy S.",Cell Host Microbe. 2018 Dec 12;24(6):866-874.e4. doi: 10.1016/j.chom.2018.11.005.,Krokowski S,Cell Host Microbe,2018,14/12/2018,PMC6299245,,10.1016/j.chom.2018.11.005,FtsZ
36947615,Inhibition of peptidoglycan synthesis is sufficient for total arrest of staphylococcal cell division,"Puls JS, Brajtenbach D, Schneider T, Kubitscheck U, Grein F.",Sci Adv. 2023 Mar 22;9(12):eade9023. doi: 10.1126/sciadv.ade9023. Epub 2023 Mar 22.,Puls JS,Sci Adv,2023,22/3/2023,PMC10032595,,10.1126/sciadv.ade9023,FtsZ
36731197,Molecular identification and differential proteomics of drug resistant Salmonella Typhi,"Safi AUR, Bendixen E, Rahman H, Khattak B, Wu W, Ullah W, Khan N, Ali F, Yasin N, Qasim M.",Diagn Microbiol Infect Dis. 2023 Apr;105(4):115883. doi: 10.1016/j.diagmicrobio.2022.115883. Epub 2022 Dec 21.,Safi AUR,Diagn Microbiol Infect Dis,2023,2/2/2023,,,10.1016/j.diagmicrobio.2022.115883,FtsZ
36504836,"Genetic diversity of Bartonella infection in residential and field rodents in Hebei, China","Jian R, Ren Q, Xue J, Xie GC, Wang J, Chen GQ, Du L, Guo WP.",Front Microbiol. 2022 Nov 25;13:1039665. doi: 10.3389/fmicb.2022.1039665. eCollection 2022.,Jian R,Front Microbiol,2022,12/12/2022,PMC9732461,,10.3389/fmicb.2022.1039665,FtsZ
33949407,Chiral self-sorting of active semiflexible filaments with intrinsic curvature,"Moore JM, Glaser MA, Betterton MD.",Soft Matter. 2021 May 5;17(17):4559-4565. doi: 10.1039/d0sm01163k.,Moore JM,Soft Matter,2021,5/5/2021,,,10.1039/d0sm01163k,FtsZ
32538147,Multiple ways to kill bacteria via inhibiting novel cell wall or membrane targets,"Naclerio GA, Sintim HO.",Future Med Chem. 2020 Jul;12(13):1253-1279. doi: 10.4155/fmc-2020-0046. Epub 2020 Jun 15.,Naclerio GA,Future Med Chem,2020,16/6/2020,,,10.4155/fmc-2020-0046,FtsZ
31166174,Regulation of Cell Division in Streptococci: Comparing with the Model Rods,"Xiang Z, Li Z, Zeng J, Li Y, Li J.",Curr Issues Mol Biol. 2019;32:259-326. doi: 10.21775/cimb.032.259. Epub 2019 Jun 5.,Xiang Z,Curr Issues Mol Biol,2019,6/6/2019,,,10.21775/cimb.032.259,FtsZ
31152469,"The ParB homologs, Spo0J and Noc, together prevent premature midcell Z ring assembly when the early stages of replication are blocked in Bacillus subtilis","Hajduk IV, Mann R, Rodrigues CDA, Harry EJ.",Mol Microbiol. 2019 Sep;112(3):766-784. doi: 10.1111/mmi.14319. Epub 2019 Jun 11.,Hajduk IV,Mol Microbiol,2019,2/6/2019,PMC6852036,,10.1111/mmi.14319,FtsZ
34043824,Integrative proteomics and metabolomics approach to elucidate the antimicrobial effect of simvastatin on Escherichia coli,"Kocak E, Nemutlu E, Kır S, Sagıroglu M, Özkul C.",Biomed Chromatogr. 2021 Oct;35(10):e5180. doi: 10.1002/bmc.5180. Epub 2021 Jun 13.,Kocak E,Biomed Chromatogr,2021,27/5/2021,,,10.1002/bmc.5180,FtsZ
31986172,Selection and validation of reference genes for gene expression studies in Pseudomonas brassicacearum GS20 using real-time quantitative reverse transcription PCR,"Bai B, Ren J, Bai F, Hao L.",PLoS One. 2020 Jan 27;15(1):e0227927. doi: 10.1371/journal.pone.0227927. eCollection 2020.,Bai B,PLoS One,2020,28/1/2020,PMC6984700,,10.1371/journal.pone.0227927,FtsZ
36873852,Next-generation membrane-active glycopeptide antibiotics that also inhibit bacterial cell division,"Sarkar P, De K, Modi M, Dhanda G, Priyadarshini R, Bandow JE, Haldar J.",Chem Sci. 2023 Jan 6;14(9):2386-2398. doi: 10.1039/d2sc05600c. eCollection 2023 Mar 1.,Sarkar P,Chem Sci,2023,6/3/2023,PMC9977398,,10.1039/d2sc05600c,FtsZ
33329433,Antagonistic Mechanism of Metabolites Produced by Lactobacillus casei on Lysis of Enterohemorrhagic Escherichia coli,"Aditya A, Peng M, Young A, Biswas D.",Front Microbiol. 2020 Nov 23;11:574422. doi: 10.3389/fmicb.2020.574422. eCollection 2020.,Aditya A,Front Microbiol,2020,17/12/2020,PMC7719638,,10.3389/fmicb.2020.574422,FtsZ
32712725,Morphology engineering: a new strategy to construct microbial cell factories,"Huo K, Zhao F, Zhang F, Liu R, Yang C.",World J Microbiol Biotechnol. 2020 Jul 26;36(9):127. doi: 10.1007/s11274-020-02903-5.,Huo K,World J Microbiol Biotechnol,2020,27/7/2020,,,10.1007/s11274-020-02903-5,FtsZ
31280333,"Vibrio chemaguriensis sp. nov., from Sundarbans, Bay of Bengal","Ghosh A, Bhadury P.",Curr Microbiol. 2019 Oct;76(10):1118-1127. doi: 10.1007/s00284-019-01731-7. Epub 2019 Jul 6.,Ghosh A,Curr Microbiol,2019,8/7/2019,,,10.1007/s00284-019-01731-7,FtsZ
35037113,The Planctomycetia: an overview of the currently largest class within the phylum Planctomycetes,"Vitorino IR, Lage OM.",Antonie Van Leeuwenhoek. 2022 Feb;115(2):169-201. doi: 10.1007/s10482-021-01699-0. Epub 2022 Jan 17.,Vitorino IR,Antonie Van Leeuwenhoek,2022,17/1/2022,,,10.1007/s10482-021-01699-0,FtsZ
34864906,Bacterial Endosymbionts of Bactericera maculipennis and Three Mitochondrial Haplotypes of B. cockerelli (Hemiptera: Psylloidea: Triozidae),"Cooper WR, Horton DR, Swisher-Grimm K, Krey K, Wildung MR.",Environ Entomol. 2022 Feb 16;51(1):94-107. doi: 10.1093/ee/nvab133.,Cooper WR,Environ Entomol,2022,5/12/2021,,,10.1093/ee/nvab133,FtsZ
33088653,Characterization of multidrug resistance in Vibrio species isolated from marine invertebrates from Andaman Sea,"Kumari P, Poddar A, Das SK.",3 Biotech. 2020 Oct;10(10):456. doi: 10.1007/s13205-020-02445-5. Epub 2020 Sep 30.,Kumari P,3 Biotech,2020,22/10/2020,PMC7525928,,10.1007/s13205-020-02445-5,FtsZ
32724139,Penicillin-binding proteins regulate multiple steps in the polarized cell division process of Chlamydia,"Cox JV, Abdelrahman YM, Ouellette SP.",Sci Rep. 2020 Jul 28;10(1):12588. doi: 10.1038/s41598-020-69397-x.,Cox JV,Sci Rep,2020,30/7/2020,PMC7387471,,10.1038/s41598-020-69397-x,FtsZ
31064824,Morphological Plasticity in a Sulfur-Oxidizing Marine Bacterium from the SUP05 Clade Enhances Dark Carbon Fixation,"Shah V, Zhao X, Lundeen RA, Ingalls AE, Nicastro D, Morris RM.",mBio. 2019 May 7;10(3):e00216-19. doi: 10.1128/mBio.00216-19.,Shah V,mBio,2019,9/5/2019,PMC6509183,,10.1128/mBio.00216-19,FtsZ
37041994,Association of multilocus sequencing types and antimicrobial resistance profiles of methicillin-resistant Mammaliicoccus sciuri in animals in Southern Thailand,"Boonchuay K, Sontigun N, Wongtawan T, Fungwithaya P.",Vet World. 2023 Feb;16(2):291-295. doi: 10.14202/vetworld.2023.291-295. Epub 2023 Feb 15.,Boonchuay K,Vet World,2023,12/4/2023,PMC10082716,,10.14202/vetworld.2023.291-295,FtsZ
36365035,"Molecular Detection and Phylogenetic Analyses of Diverse Bartonella Species in Bat Ectoparasites Collected from Yunnan Province, China","Kuang G, Zhang J, Yang W, Pan H, Han X, Yang L, Wang J, Yang T, Song Z, Feng Y, Liang G.",Pathogens. 2022 Nov 1;11(11):1283. doi: 10.3390/pathogens11111283.,Kuang G,Pathogens,2022,11/11/2022,PMC9699461,,10.3390/pathogens11111283,FtsZ
